video,window_id,window_start_sec,window_end_sec,mean_speed,max_speed,speed_std,mean_acceleration,max_acceleration,min_pair_distance,mean_pair_distance,max_iou,mean_iou,max_approach_rate,mean_approach_rate,max_approach_acceleration,mean_approach_acceleration,max_direction_change,mean_direction_change,max_speed_drop,mean_speed_drop,max_vehicle_count,mean_vehicle_count,label,oof_probability,oof_prediction_050,oof_prediction_035,oof_prediction_030
accident02.mp4,11,5.5,6.5,0.9422133809117526,3.605551275463989,0.2877619585382759,0.4526450517590964,2.0,0.0,196.1714936868568,0.9916295409202576,0.0249637756496667,3.112498309668638,0.6900961059570786,3.1587487720718315,-0.0138302815571772,180.0,30.59476375304415,2.0,0.2368780604251321,8,5.833333333333333,1,0.5298989681541502,1,1,1
accident02.mp4,12,6.0,7.0,0.8400546806933132,5.656854249492381,0.2733791454415496,0.5296982997121621,3.1231056256176606,0.0,193.88646440571827,0.9916295409202576,0.0424146987497806,5.654994800524889,0.4237669563828828,3.1587487720718315,-0.005459137421312,180.0,41.84067472324634,3.1231056256176606,0.2639777631085985,9,6.6,1,0.6570973930030247,1,1,1
accident02.mp4,13,6.5,7.5,0.9062665612308272,5.656854249492381,0.3499328420311441,0.6662483137002847,3.1231056256176606,0.0,211.5640477392267,0.9981393814086914,0.0430983491241931,6.004215599019403,0.5595894475172892,3.9992080972293422,0.0016517061183676,180.0,39.89303746995054,3.1231056256176606,0.3361196813554297,9,6.933333333333334,1,0.30701646339251737,0,0,1
accident02.mp4,14,7.0,8.0,1.0742400396854204,6.082762530298219,0.3692116237043988,0.6390172272692218,3.0,0.0,217.02195987611,0.9981393814086914,0.0233646668493747,6.104511549325707,0.8598891843757259,3.9992080972293422,-0.0119371409767441,180.0,34.78644971919001,3.0,0.3320739326343471,8,6.566666666666666,1,0.3282492311242186,0,0,1
accident02.mp4,15,7.5,8.5,1.1117997500472852,6.082762530298219,0.298451865659203,0.4823874608978474,1.936741853424405,0.0,217.47340585137303,0.9721554517745972,0.0304711386561393,6.104511549325707,1.1183736094363572,2.20932899923622,-0.0765541830510978,180.0,32.00124991540306,1.6106265752986395,0.2430459010177552,7,5.533333333333333,1,0.5454887435899906,1,1,1
accident02.mp4,16,8.0,9.0,0.9824179145466992,6.324555320336759,0.2926057462860416,0.5693961931824706,5.324555320336759,0.0,229.01762118380765,0.9721554517745972,0.0282767172902822,6.323222033890744,0.792289113213666,10.439414470621202,-0.0506321738031952,180.0,33.787886514046946,5.324555320336759,0.302658291788252,7,4.833333333333333,0,0.592987753454673,1,1,1
accident02.mp4,17,8.5,9.5,0.924200431886684,6.324555320336759,0.2901711631363933,0.6798865765036347,5.324555320336759,3.1622776601683795,170.48598819902938,0.7064498066902161,0.002306843874976,6.323222033890744,0.5561815423716339,10.439414470621202,0.0085225822386077,180.0,40.77868473863812,5.324555320336759,0.3622454862687876,7,4.633333333333334,0,0.26123103306367457,0,0,0
accident03.mp4,0,0.0,1.0,4.165301519692699,14.212670403551895,1.6913028818090674,1.8084748125911203,9.97002971643261,12.16552506059644,231.87783423146016,0.602837324142456,0.1277621388435363,9.026063666656457,0.4510016193411808,8.30579453986445,0.1592638877695503,180.0,16.20086525709478,9.212670403551895,0.866692101703894,7,5.033333333333333,0,0.08287691983215224,0,0,0
accident03.mp4,1,0.5,1.5,2.677527387464961,11.6619037896906,2.434921391445832,1.2695787722421623,7.6619037896906015,12.16552506059644,1837.7240433997656,0.602837324142456,0.0707073012987772,5.915579417448328,0.0358368531598879,9.037461309619973,0.0651819234684566,180.0,22.05090423075536,6.88759796095251,0.6531165663859295,7,4.133333333333334,0,0.04073809266127354,0,0,0
accident03.mp4,2,1.0,2.0,0.8143310490153259,7.211102550927978,1.23632604109885,0.7187813469501291,5.211102550927978,17.029386365926403,1782.3515550290638,0.5837041139602661,0.01269313270847,5.915579417448328,0.6402865576129909,9.037461309619973,0.0749417524456132,180.0,25.762996241462343,4.9750345734281884,0.3720529762395393,6,2.2,0,0.0631173360940234,0,0,0
accident03.mp4,3,1.5,2.5,0.8062983839168982,3.1622776601683795,0.5206910107358603,0.6378387477306688,3.0,0.0,154.27480021520938,0.8218275904655457,0.0090468907728791,4.578101624085832,1.137959919597037,3.092673450906659,0.0426697395561839,90.0,39.207993317255074,3.0,0.3012569142198559,4,2.2333333333333334,0,0.4087044723070184,0,1,1
accident03.mp4,4,2.0,3.0,1.0782858127227202,4.123105625617661,0.5439566772513765,0.6398032415087407,2.23606797749979,0.0,234.18500434947188,0.8218275904655457,0.0090468907728791,5.319255808616333,1.4285644870181575,4.12094141964576,-0.0548059225018838,90.0,35.86326488054545,1.8870376481178708,0.3263039462862546,4,2.6666666666666665,0,0.42031178829071897,0,1,1
accident03.mp4,5,2.5,3.5,1.5997514500290426,8.54400374531753,1.0889233009192567,1.2261724277914905,8.54400374531753,62.96824596572466,283.86108517410554,0.0019685218576341,2.1872465367778204e-05,10.630570205537763,1.9921037240742008,10.630570205537763,0.0874338682411269,90.0,30.62699731813473,3.149096829634714,0.5714968730474616,3,2.933333333333333,0,0.0670653952000784,0,0,0
accident03.mp4,6,3.0,4.0,2.274915721663281,8.54400374531753,1.3213138706722176,1.7113277215464775,8.54400374531753,56.22277118748239,267.0170948912836,0.0019685218576341,3.0195760700735264e-05,11.434619419213275,2.4753949874279857,10.630570205537763,-0.0314061971991046,90.0,28.03112793501282,3.158838938183026,0.8459523935632646,3,2.933333333333333,0,0.053116989643094144,0,0,0
accident03.mp4,7,3.5,4.5,2.687430126189563,7.615773105863909,1.146544908659663,1.5216555618127072,6.615773105863909,56.22277118748239,260.7731372006355,0.0007490966236218,8.323296242451761e-06,11.434619419213275,1.813145100034935,10.438236217267502,-0.1640663246533922,71.56505117707799,13.173787862550595,3.585786437626905,0.7839119368399206,4,3.2666666666666666,0,0.042087299878457704,0,0,0
accident03.mp4,8,4.0,5.0,3.211573150889031,12.806248474865695,1.5125541464624592,1.781393029456986,11.806248474865695,66.03029607687671,268.07169740655235,0.0,0.0,12.4457456399644,1.5076203052159105,11.69189426484158,-0.138404630914765,146.30993247402023,20.55223966270187,9.806248474865695,0.8385805651124604,4,3.533333333333333,0,0.1247400012195617,0,0,0
accident03.mp4,9,4.5,5.5,4.284676058799342,16.278820596099706,1.984887016746769,2.3758845797700427,12.695747571513834,122.3315167894194,269.59510996941515,0.0,0.0,15.246953968296168,1.1623672841470796,13.06523071581148,-0.2323122158238087,146.30993247402023,20.90297471187809,9.806248474865695,1.1725619114167818,4,3.6,0,0.19878690837571975,0,0,0
accident03.mp4,10,5.0,6.0,4.913263288899559,16.278820596099706,1.9071911844444247,2.1063392756189225,12.695747571513834,123.84264209067892,229.7331667937248,0.0,0.0,15.246953968296168,1.5637311226910646,13.06523071581148,-0.2273130409916392,45.00000000000001,12.115296740417936,7.467203016240811,1.083825259191336,4,3.3666666666666667,0,0.17299962748231218,0,0,0
accident03.mp4,11,5.5,6.5,5.544147823515532,27.073972741361768,2.9025137559198235,3.0012921017185503,22.950867115744103,0.0,182.90312981864355,0.9676337242126464,0.0223239306360483,25.35237805317064,3.05839581849565,21.563527541466456,-0.8128449375493133,126.32682595212025,18.65287323192752,22.950867115744103,1.4851411106905978,4,3.2666666666666666,0,0.18378460756807527,0,0,0
accident03.mp4,12,6.0,7.0,5.020906846228933,27.073972741361768,2.914260114701356,3.170885079741117,22.950867115744103,0.0,176.00322080385504,0.9676337242126464,0.0243800710886716,25.35237805317064,2.476781873734965,21.563527541466456,-0.8133429748806237,126.32682595212025,19.672808887885274,22.950867115744103,1.6067458445812148,4,3.8,0,0.18537106033099862,0,0,0
